Id_censo,Indicadores de renta media,Primera fecha: Total
2807901119,Renta bruta media por persona,22.491
2807901119,Renta neta media por hogar,34.087
2807901119,Renta neta media por persona,17.244
2807901120,Media de la renta por unidad de consumo,23.710
2807901120,Mediana de la renta por unidad de consumo,18.550
2807901120,Renta bruta media por hogar,43.152
2807901120,Renta bruta media por persona,21.605
2807901120,Renta neta media por hogar,34.174
2807901120,Renta neta media por persona,17.110
2807901121,Media de la renta por unidad de consumo,23.910
2807901121,Mediana de la renta por unidad de consumo,19.250
2807901121,Renta bruta media por hogar,43.013
2807901121,Renta bruta media por persona,21.872
2807901121,Renta neta media por hogar,34.434
2807901121,Renta neta media por persona,17.510
2807901123,Media de la renta por unidad de consumo,29.065
2807901123,Mediana de la renta por unidad de consumo,24.150
2807901123,Renta bruta media por hogar,53.382
2807901123,Renta bruta media por persona,26.807
2807901123,Renta neta media por hogar,41.485
2807901123,Renta neta media por persona,20.833
2807901124,Media de la renta por unidad de consumo,27.870
2807901124,Mediana de la renta por unidad de consumo,22.050
2807901124,Renta bruta media por hogar,53.741
2807901124,Renta bruta media por persona,25.561
2807901124,Renta neta media por hogar,39.732
2807901124,Renta neta media por persona,18.897
2807902001,Media de la renta por unidad de consumo,25.414
2807902001,Mediana de la renta por unidad de consumo,22.750
2807902001,Renta bruta media por hogar,44.727
2807902001,Renta bruta media por persona,23.266
2807902001,Renta neta media por hogar,35.428
2807902001,Renta neta media por persona,18.429
2807902002,Media de la renta por unidad de consumo,22.974
2807902002,Mediana de la renta por unidad de consumo,20.650
2807902002,Renta bruta media por hogar,41.948
2807902002,Renta bruta media por persona,20.539
2807902002,Renta neta media por hogar,34.157
2807902002,Renta neta media por persona,16.724
2807902003,Media de la renta por unidad de consumo,28.078
2807902003,Mediana de la renta por unidad de consumo,25.550
2807902003,Renta bruta media por hogar,56.977
2807902003,Renta bruta media por persona,23.585
2807902003,Renta neta media por hogar,46.113
2807902003,Renta neta media por persona,19.088
2807902004,Media de la renta por unidad de consumo,26.157
2807902004,Mediana de la renta por unidad de consumo,24.150
2807902004,Renta bruta media por hogar,56.213
2807902004,Renta bruta media por persona,21.277
2807902004,Renta neta media por hogar,46.047
2807902004,Renta neta media por persona,17.429
2807902005,Media de la renta por unidad de consumo,23.977
2807902005,Mediana de la renta por unidad de consumo,22.400
2807902005,Renta bruta media por hogar,47.234
2807902005,Renta bruta media por persona,20.277
2807902005,Renta neta media por hogar,38.553
2807902005,Renta neta media por persona,16.550
2807902006,Media de la renta por unidad de consumo,27.165
2807902006,Mediana de la renta por unidad de consumo,24.850
2807902006,Renta bruta media por hogar,56.379
2807902006,Renta bruta media por persona,23.123
2807902006,Renta neta media por hogar,45.115
2807902006,Renta neta media por persona,18.503
2807902007,Media de la renta por unidad de consumo,27.979
2807902007,Mediana de la renta por unidad de consumo,24.850
2807902007,Renta bruta media por hogar,61.387
2807902007,Renta bruta media por persona,22.301
2807902007,Renta neta media por hogar,46.612
2807902007,Renta neta media por persona,16.933
2807902008,Media de la renta por unidad de consumo,24.722
2807902008,Mediana de la renta por unidad de consumo,21.350
2807902008,Renta bruta media por hogar,46.858
2807902008,Renta bruta media por persona,21.447
2807902008,Renta neta media por hogar,37.878
2807902008,Renta neta media por persona,17.337
2807902009,Media de la renta por unidad de consumo,33.031
2807902009,Mediana de la renta por unidad de consumo,29.750
2807902009,Renta bruta media por hogar,70.454
2807902009,Renta bruta media por persona,29.365
2807902009,Renta neta media por hogar,53.462
2807902009,Renta neta media por persona,22.283
2807902010,Media de la renta por unidad de consumo,25.048
2807902010,Mediana de la renta por unidad de consumo,23.450
2807902010,Renta bruta media por hogar,50.089
2807902010,Renta bruta media por persona,20.775
2807902010,Renta neta media por hogar,40.894
2807902010,Renta neta media por persona,16.961
2807902011,Media de la renta por unidad de consumo,30.298
2807902011,Mediana de la renta por unidad de consumo,26.250
2807902011,Renta bruta media por hogar,66.200
2807902011,Renta bruta media por persona,25.266
2807902011,Renta neta media por hogar,51.783
2807902011,Renta neta media por persona,19.764
2807902013,Media de la renta por unidad de consumo,27.776
2807902013,Mediana de la renta por unidad de consumo,24.850
2807902013,Renta bruta media por hogar,53.224
2807902013,Renta bruta media por persona,24.110
2807902013,Renta neta media por hogar,42.576
2807902013,Renta neta media por persona,19.286
2807902014,Media de la renta por unidad de consumo,25.215
2807902014,Mediana de la renta por unidad de consumo,22.750
2807902014,Renta bruta media por hogar,48.575
2807902014,Renta bruta media por persona,22.103
2807902014,Renta neta media por hogar,38.934
2807902014,Renta neta media por persona,17.716
2807902015,Media de la renta por unidad de consumo,24.108
2807902015,Mediana de la renta por unidad de consumo,22.050
2807902015,Renta bruta media por hogar,51.092
2807902015,Renta bruta media por persona,20.124
2807902015,Renta neta media por hogar,41.245
2807902015,Renta neta media por persona,16.246
2807902016,Media de la renta por unidad de consumo,32.452
2807902016,Mediana de la renta por unidad de consumo,31.150
2807902016,Renta bruta media por hogar,67.626
2807902016,Renta bruta media por persona,27.520
2807902016,Renta neta media por hogar,53.819
2807902016,Renta neta media por persona,21.902
2807902017,Media de la renta por unidad de consumo,29.356
2807902017,Mediana de la renta por unidad de consumo,27.650
2807902017,Renta bruta media por hogar,64.526
2807902017,Renta bruta media por persona,25.088
2807902017,Renta neta media por hogar,51.152
2807902017,Renta neta media por persona,19.888
2807902018,Media de la renta por unidad de consumo,33.679
2807902018,Mediana de la renta por unidad de consumo,31.150
2807902018,Renta bruta media por hogar,72.195
2807902018,Renta bruta media por persona,28.763
2807902018,Renta neta media por hogar,56.611
2807902018,Renta neta media por persona,22.554
2807902019,Media de la renta por unidad de consumo,34.757
2807902019,Mediana de la renta por unidad de consumo,31.150
2807902019,Renta bruta media por hogar,75.226
2807902019,Renta bruta media por persona,30.788
2807902019,Renta neta media por hogar,58.530
2807902019,Renta neta media por persona,23.955
2807902020,Media de la renta por unidad de consumo,29.730
2807902020,Mediana de la renta por unidad de consumo,26.950
2807902020,Renta bruta media por hogar,60.834
2807902020,Renta bruta media por persona,26.418
2807902020,Renta neta media por hogar,48.006
2807902020,Renta neta media por persona,20.848
2807902021,Media de la renta por unidad de consumo,23.687
2807902021,Mediana de la renta por unidad de consumo,22.050
2807902021,Renta bruta media por hogar,44.224
2807902021,Renta bruta media por persona,20.638
2807902021,Renta neta media por hogar,35.828
2807902021,Renta neta media por persona,16.720
2807902022,Media de la renta por unidad de consumo,21.371
2807902022,Mediana de la renta por unidad de consumo,17.850
2807902022,Renta bruta media por hogar,38.800
2807902022,Renta bruta media por persona,18.633
2807902022,Renta neta media por hogar,31.936
2807902022,Renta neta media por persona,15.337
2807902023,Media de la renta por unidad de consumo,23.503
2807902023,Mediana de la renta por unidad de consumo,21.350
2807902023,Renta bruta media por hogar,43.654
2807902023,Renta bruta media por persona,20.404
2807902023,Renta neta media por hogar,35.751
2807902023,Renta neta media por persona,16.710
2807902024,Media de la renta por unidad de consumo,25.058
2807902024,Mediana de la renta por unidad de consumo,21.350
2807902024,Renta bruta media por hogar,47.611
2807902024,Renta bruta media por persona,22.093
2807902024,Renta neta media por hogar,38.349
2807902024,Renta neta media por persona,17.795
2807902025,Media de la renta por unidad de consumo,21.373
2807902025,Mediana de la renta por unidad de consumo,19.250
2807902025,Renta bruta media por hogar,43.900
2807902025,Renta bruta media por persona,17.766
2807902025,Renta neta media por hogar,36.240
2807902025,Renta neta media por persona,14.666
2807902026,Media de la renta por unidad de consumo,24.578
2807902026,Mediana de la renta por unidad de consumo,23.450
2807902026,Renta bruta media por hogar,44.602
2807902026,Renta bruta media por persona,22.030
2807902026,Renta neta media por hogar,36.313
2807902026,Renta neta media por persona,17.936
2807902027,Media de la renta por unidad de consumo,26.760
2807902027,Mediana de la renta por unidad de consumo,24.850
2807902027,Renta bruta media por hogar,51.545
2807902027,Renta bruta media por persona,22.788
2807902027,Renta neta media por hogar,42.014
2807902027,Renta neta media por persona,18.575
2807902028,Media de la renta por unidad de consumo,17.358
2807902028,Mediana de la renta por unidad de consumo,15.050
2807902028,Renta bruta media por hogar,29.311
2807902028,Renta bruta media por persona,15.662
2807902028,Renta neta media por hogar,24.708
2807902028,Renta neta media por persona,13.203
2807902029,Media de la renta por unidad de consumo,17.223
2807902029,Mediana de la renta por unidad de consumo,15.050
2807902029,Renta bruta media por hogar,32.233
2807902029,Renta bruta media por persona,15.423
2807902029,Renta neta media por hogar,27.094
2807902029,Renta neta media por persona,12.964
2807902030,Media de la renta por unidad de consumo,24.781
2807902030,Mediana de la renta por unidad de consumo,22.050
2807902030,Renta bruta media por hogar,49.849
2807902030,Renta bruta media por persona,21.105
2807902030,Renta neta media por hogar,40.704
2807902030,Renta neta media por persona,17.233
2807902031,Media de la renta por unidad de consumo,29.558
2807902031,Mediana de la renta por unidad de consumo,26.950
2807902031,Renta bruta media por hogar,61.379
2807902031,Renta bruta media por persona,25.004
2807902031,Renta neta media por hogar,49.212
2807902031,Renta neta media por persona,20.048
2807902032,Media de la renta por unidad de consumo,26.374
2807902032,Mediana de la renta por unidad de consumo,24.150
2807902032,Renta bruta media por hogar,51.271
2807902032,Renta bruta media por persona,22.242
2807902032,Renta neta media por hogar,41.663
2807902032,Renta neta media por persona,18.074
2807902033,Media de la renta por unidad de consumo,26.245
2807902033,Mediana de la renta por unidad de consumo,24.150
2807902033,Renta bruta media por hogar,50.241
2807902033,Renta bruta media por persona,22.095
2807902033,Renta neta media por hogar,40.790
2807902033,Renta neta media por persona,17.938
2807902034,Media de la renta por unidad de consumo,24.762
2807902034,Mediana de la renta por unidad de consumo,21.350
2807902034,Renta bruta media por hogar,52.014
2807902034,Renta bruta media por persona,20.985
2807902034,Renta neta media por hogar,41.700
2807902034,Renta neta media por persona,16.824
2807902035,Media de la renta por unidad de consumo,22.012
2807902035,Mediana de la renta por unidad de consumo,19.950
2807902035,Renta bruta media por hogar,43.458
2807902035,Renta bruta media por persona,18.498
2807902035,Renta neta media por hogar,35.906
2807902035,Renta neta media por persona,15.283
